date,IBM,GE,LLY,F,BAC,KR,ITUB,GG,SIRI,ACB,VALE,PFE,CTL,T,ECA,ABEV,CVS,MRVL,CSCO,MO,BMY,WFC,HBAN
2018-01-17,0.0027829679328146284,-0.03400088658429423,-0.004534093594718236,-0.009072277511619653,0.009575535590609974,0.013511357207994124,0.0020626123839333488,-0.021313936051827298,0.005499506691382994,0.053770095037026344,0.0,-0.0051233392807681355,-0.005176896888421378,0.0081082350097188,-0.014079560902030774,-0.002954208984355944,-0.0018885939175961042,0.004230140826369411,0.002424206620448288,-0.0017121240638484636,-0.0003233609830415318,0.0010951998876382874,-0.015990107007195498
2018-01-18,-0.040730841723157774,-0.030883499868200825,-0.0038526909573128876,-0.005816360037613322,0.007594966111773349,0.022457556981358984,0.014996858127110713,-0.0048764045363607345,0.023488002633504035,0.028441509647157304,0.0007487289899188454,-0.001352713625758728,-0.0017316418165900238,0.0016137055169713754,0.006693974763910759,0.01468453728740271,0.006406681535154668,-0.0004222178109869468,-0.0002421194227770762,0.015444925588350422,0.00725161418073661,0.004213167714412158,0.01915768581710431
2018-01-19,0.001415583123818287,-0.0055504212508625805,-0.0005849812636720131,0.0016653174025607065,0.006911784387955144,-0.0030328634840386393,0.022743433467064644,0.009037261137454955,0.008888981326335976,0.0785416135956396,-0.002998500209540289,-0.00027070046673438597,0.020583952313746767,0.017581695954722143,0.010324600851807197,-0.00878482096922939,0.013556533146505068,-0.0025369766034533114,0.008921070099030981,0.0022471362124578675,0.015928976803339268,0.007910116748456986,0.01381933169388816
2018-01-22,0.022199444885257158,0.043564103206299,-0.0120100851218643,-0.00500421547852925,-0.0006263845357490361,-0.010858596759903083,-0.014657143830630659,0.022580496094357194,0.005295640473445218,0.02450421595925656,-0.047664663755095926,-0.0029830696114836464,-0.01942919132422105,-0.01811934269829063,-0.005886692702609775,-0.013323683562622035,-0.006320047169249499,-0.0038176143788670736,0.010506272274049877,0.0023820956269906546,0.0023676362881337454,-0.0037146845206725843,0.0006236500596421557
2018-01-23,-0.0053073214004504266,-0.027004354372066608,-0.0014224174555614866,0.007496924053251419,0.0053116849049947845,0.0057833152913984165,0.07745807633227653,0.00942770243599611,0.008764331544368176,-0.05050453224053175,0.03709857378276871,0.0029830696114836464,0.003456193943249364,-0.004581551499967862,0.013924708734053048,0.023565132907507946,0.005949394416481901,-0.010252108714836172,0.0016613198934978257,0.0015383628595264653,0.005189067700170469,0.015234663872183418,0.004354575559253782
2018-01-24,0.0006045587454268642,-0.015941477773968593,0.008387020549464275,-0.040649160936170325,0.0,0.02611466413085539,0.02575247125407376,-0.012816400491574953,0.00695654315902372,-0.06468531480557749,-0.017604778811834976,0.00809063846096647,0.022178975436396353,0.01154841082478475,-0.01910419861070567,-0.007304592550530842,0.00812316666272661,-0.01209520921180518,-0.006423160992429011,-0.023327471616515716,-0.0037711840117102824,0.0025928202219569485,-0.0037314330345297186
2018-01-25,0.011237732102268971,-0.0030950620188456845,0.024058335635182893,0.00689063243841348,0.003422016367370162,0.02028198205527687,0.027464386985946998,0.0006786718356757149,0.035748493937708625,0.015851154287898517,0.01227949817076901,0.04670310490292051,0.02444558544070974,0.009831324825703813,-0.008941929114742564,0.011661928398920107,0.005257060762425603,0.016379640507202087,0.01562901395531524,0.01575272734041011,0.011426899629841891,0.004255953762554832,0.009919477227557927
2018-01-26,-0.0032321407626527687,0.00925647338512059,0.005953723130019739,-0.04656086873653953,0.0024813293415313353,0.01478654381733735,-0.04394327449228852,-0.030305320629286925,0.0,-0.030049269879416585,-0.004587123203354082,0.00025636643449233887,-0.01048277884672455,-0.014917735035123947,-0.02885546640159209,-0.011661928398920107,0.019561057454632547,0.0025619729254833246,0.006790732133447719,-0.016897737167951732,0.002797644111769415,-0.0016698388753200177,0.0012330740533004203
2018-01-29,-0.019248871977397997,-0.020478517478378144,-0.017387762391924966,-0.005410244496771632,-0.012468977988413066,-0.01640700237327186,0.006134982914117959,-0.007017599428781551,-0.0050293836508283896,-0.10483101861532251,-0.004608335321741652,-0.03176526448452055,-0.012277007983545918,0.004819294803585894,-0.02102058780639826,0.0029282569169695183,-0.0420034252871595,-0.014172447323820947,-0.014101255630829534,-0.00014324577355218082,-0.0073214942354065116,-0.008238046922317999,-0.008042057637524636
2018-01-30,0.0004888294915499358,0.013698835051839442,-0.055403920551525765,-0.008170735405343965,0.003757075202474258,-0.015362266792157797,0.0030534782992011067,0.008415189046159455,0.02653560753403017,0.010635579849798127,0.007668778515978136,-0.020310647946719218,0.0,0.00026711540583423954,-0.026306811702232036,0.0043763356335613235,-0.018882735691692965,0.009042002659932713,-0.01694751331555988,0.007420077676868253,-0.021492619920701728,0.007630130247195943,0.004956634807453231
2018-01-31,-0.007973075590355094,-0.00931973688793386,0.01171753563278699,-0.004568321325487457,0.015504186535965303,-0.004953007538095466,0.011518801497139464,-0.0020971509490528284,0.0,-0.13396537727587088,0.006851960650183564,-0.005685654321875067,0.007830090122698419,0.04464908343034191,-0.008924980470093935,0.011577542556644005,0.001269983304924338,-0.03179015960569931,0.0038443066130429138,-0.005845828903071393,0.0031898075944454263,-0.00411298685053918,0.009840168278518746
2018-02-01,-0.02096953415245828,-0.024006172954696314,-0.01503791804297272,-0.01941808928191735,-0.017067884632979258,-0.02922118717762645,-0.03558663062128442,-0.04216417036046227,0.0,-0.19655412334722566,-0.04977702006606943,-0.005991336369502331,-0.0123320631703554,-0.028229251387554388,-0.06047184254872873,-0.029199127248396683,-0.030149204420717446,-0.007550561019618041,-0.018637849140312746,-0.007607856580307271,0.010769827121624331,-0.022226604465243938,-0.01603983976398915
2018-02-02,-0.04173156598308925,-0.047799626330706335,-0.046520046961963324,-0.04487629076184696,-0.05434548877866163,-0.030100900743780024,-0.03560448965939278,-0.017673491861145862,-0.014839538882911896,0.07171022947277028,-0.012033808812035307,-0.054446736920738203,-0.053879253271372995,-0.03855895642793339,-0.038839880732243426,-0.025507771142037283,-0.04180347364746151,-0.04934760459574594,-0.0539586796234941,-0.04962625658433417,-0.04050699208716235,-0.09677840028609186,-0.04126257285302204
2018-02-05,0.01825494940789607,0.023858015676810673,0.00643171774328799,0.049533978745564866,0.03059140334457311,0.020855826901088115,0.03747660792642771,-0.029402822763883396,0.00497104741679677,0.22395737585710696,0.052664432627484103,0.017441489655037667,0.015943677932297895,0.005445174223066562,0.015185649647746047,0.01208472789880144,0.009501862797038463,0.016260538162845783,0.035215784451689824,0.007392322490483494,-0.0009846965885635939,-0.015246329260444114,0.0064599338130602035
2018-02-06,-0.009638097976791826,-0.0013106211603441942,-0.016418139464995818,0.0,0.0016012569137866528,-0.005865122154079749,-0.04462185498652138,-0.024004208432705454,-0.008298834341118333,-0.03870028311094398,-0.027165067775502205,-0.008539740034145371,-0.0005860081695816532,0.002711456954735514,-0.020600777172310902,-0.018182302004965845,0.004448370776947819,-0.01719776679849172,0.00422313352006265,0.0039004270394604745,0.028011213820358094,0.004528872693315478,0.007058137102537554
2018-02-07,-0.04154000705894578,-0.05388509322088497,-0.03326354684126809,-0.031149277733080627,-0.049526442846495655,-0.04711336795216159,-0.01510695812307894,-0.011032447809243173,-0.025317824286414936,-0.003387889508842612,-0.027923663950075728,-0.03935789899105213,-0.0517252214255004,-0.03752165974731936,-0.04915219440161511,-0.012307835936622213,-0.052461930827758074,-0.028050337140808956,-0.0396967728186115,-0.04188930645586186,0.0009575097881224792,-0.037900752738369015,-0.035136987984973445
2018-02-08,0.012925109103757215,0.03334779050651049,0.026856230392029445,0.009542002514918657,0.0196443858491131,0.0032591067534775142,0.023545865167518443,-0.022436817202299952,-0.005141353703212115,0.01671474932804662,0.0435367687865722,0.015636806940546588,-0.013673377641274076,0.013404265186808484,-0.03285320972286909,0.012307835936622213,-0.01657896543998927,0.026642845131012116,0.019413082938170678,-0.0003123715230728408,0.0001595364271533839,0.013090826687240487,0.020321870346375448
2018-02-09,0.012562057204784871,-0.008064590476868805,0.00026228545043061047,0.016015422855149897,0.025713407092816443,-0.016770319368862197,0.010289469909212645,0.03894014183846917,0.005141353703212115,0.00122293409754759,0.012317311247602714,0.014530915431529401,0.04765719701827997,0.008837387063278968,0.06466124179192478,0.021180802214506134,0.006893655758750228,0.028692428663752878,0.026708182596291596,0.020405712254737196,0.007309727164578561,0.006570190168976531,0.004532199160134365
2018-02-12,-0.004302465082210993,-0.010173032913728175,-0.0005247398227128386,-0.010333549620180182,0.0019261471393350327,0.03326409543598352,0.0012787713246669163,-0.011760199604447408,0.018628842536117185,-0.0168070752124585,0.015186378553450286,0.008045985516605292,0.026495448315670522,0.006303969085771577,-0.02140607977257547,-0.001498090484838066,0.0034290340502547423,0.018083658279982373,0.015398106591662408,0.004427840202522404,0.01117856387868077,0.026202372394023676,0.0025807056598701195
2018-02-13,0.02625265873028848,0.015556646478796843,0.010702264852953114,0.014064893747568252,0.025959029382546905,0.009908034947948341,0.040694196434313934,0.04019084206614387,0.021577619299530948,0.0056337317525652075,0.05355144677501089,0.007129646906812059,0.0212713308911745,-0.005204740720120782,0.0566879255307291,0.0295442182102863,-0.004574699777126767,-0.002691767710758519,0.02064405079163123,-0.007032578831958958,0.022907665870670613,0.026373272443144025,0.023560457904685084
2018-02-14,0.008044578211240605,-0.0033613938724981196,0.012770220534170207,0.0018605082356240032,0.006541032119681489,0.01363900468914192,-0.0018422287633601542,0.04372687389621843,0.0098039905480376,-0.021120335073665064,0.009242875180322407,0.014668823660057395,0.08449585166492879,0.01607445464770585,-0.01432431352910113,0.001454579002915235,0.009980079332966518,0.021334122127623978,0.04619601997625544,0.0021455853387912782,0.05405923945311297,0.007861564649510377,-0.0018898075952216153
2018-02-15,0.0010890687896942808,0.01337817698119892,0.012102887915366622,-0.014038655737705241,-0.007478993325465755,-0.003479487816230975,-0.03949119465875306,-0.021254003594548987,-0.006525302290037338,-0.07677745433688665,-0.000707980835365607,0.015284423068426811,-0.010509758239636291,0.0037766268465291297,-0.007239843598198625,0.0029027568454740305,0.019805460468894864,-0.0026419859419521963,0.00565548367804114,0.0021409916567236564,-0.00029004309478253276,-0.0011669534392879655,-0.0018933254862765203
2018-02-16,-0.006552275164603216,-0.02081315048443999,-0.01814511999261903,0.0018832828522210576,-0.0012519253096012761,-0.042726354756887464,0.014598831235041132,-0.028551910651071655,0.0,0.07505467328063586,-0.009964519898733926,-0.006918527987288758,-0.02460022430761999,-0.010012231728193655,-0.012797280918154907,0.0,-0.017396592191048832,0.022668819242311677,-0.006109317519198854,-0.019591781729231705,-0.02362373287881603,0.0,0.0044122161610378186
2018-02-20,-0.007763994150503883,-0.017106093928831445,0.0,-0.0028261660139694555,-0.0018808615220748948,-0.002914389103326087,0.008782984193925536,-0.013042001376326162,0.0032679735818228473,-0.03259828043113666,-0.023155861089253715,-0.0069667276813309975,-0.0313470654993373,-0.012589084515026716,-0.02609651658298251,-0.013129313665576348,-0.027257482175617298,-0.000431137260493486,-0.017168785607913684,-0.004058733805516468,-0.012249924794777378,-0.003676495119452561,0.009389716806476489
2018-02-21,-0.005079219356423081,0.008931697848586051,-0.004652982384387272,0.0028261660139694555,-0.005663964206877203,-0.006955932750277061,0.011180230250183776,-0.01556450181255098,0.003257328708214491,0.004739340811956705,0.023155861089253715,-0.0005593466737838781,0.004459312048318953,0.004396815044487301,0.013133339958575796,0.0014673852666562404,-0.011114506406465274,-0.0025907343370734637,-0.008579826465931362,-0.009271696032706167,-0.008907680737388013,-0.015522467257151007,-0.02013911407198332
2018-02-22,0.015160715517239964,-0.008931697848586051,0.020008331115450417,0.0065635205224721105,0.010671734954433632,0.007320704919040022,0.009834120574760075,0.007034038541172016,0.0193242542774803,-0.012967906055130207,0.015614247113700852,0.014444602342403634,0.012710839879569225,0.006831560703818074,0.030291520053647325,-0.014771373712083369,0.0023502310730822984,0.005174692073347309,0.024385873449252582,0.01954249982708145,0.0300268210170902,0.006102693919760149,0.016393824562929815
2018-02-23,0.019484841206592662,0.01098155291908176,0.017995833314752296,0.017601244829120066,0.01210253431853614,0.015560303154002142,0.0030534782992011067,-0.004683882090491309,0.009523872500522668,-0.037952193625873765,0.03119835824900452,0.02263223657854807,0.010923143493231535,0.019952073579971863,0.004510538715184698,0.014771373712083369,0.0010264637783992114,0.008991672166926978,0.030441038956957822,0.012921330199200831,0.009957621215067824,0.013429831792706182,0.002498496924687288
2018-02-26,-0.01288374212458443,-0.010291691405946324,-0.018630994374237986,-0.026048048203813234,-0.0027798114546224717,-0.021045766426746493,-0.02219571085711003,-0.019755680458296787,-0.006339159455681198,-0.036736235080971014,-0.010981568887443505,-0.007849571172654723,-0.01808763621243825,-0.01587548929952254,-0.026449327535850387,-0.005882364128172446,0.0002930340374804885,-0.0034158840517255484,-0.007079668716800658,-0.022097790186133004,-0.011577779398324495,-0.012754026454341094,-0.013187066407486014
2018-02-27,-0.004609786058378695,-0.027264883998101563,-0.021578031844714296,0.0,-0.007139665772935455,-0.005515719626465021,-0.029739632917086478,-0.0015974048220890325,-0.0015910507585679134,0.044171265408164295,-0.05387555409726241,-0.013404601195301513,-0.02293806009491739,-0.0155804630230989,-0.030020988050071917,-0.004434628013049391,-0.007648171274791338,0.004693868778455457,-0.005789420247817034,-0.016542310749546374,-0.024471520658179813,-0.013603325641447839,-0.007614242843458019
2018-02-28,-0.013047622617009758,-0.006398873478822065,-0.00677434396905241,-0.030624374128709775,-0.019503573593011136,0.012458872982047176,0.0076775735208358675,0.003192338001059891,0.0015910507585679134,0.0363675516627846,-0.010985069927041735,-0.01890521365181419,-0.015398106352379592,-0.008298781797078991,0.002853043623544771,0.008849606874565596,-0.008600317097593013,-0.007692358790451603,-0.02212778394690984,-0.008294838648184921,-0.0077336727739503175,-0.019011952913711383,-0.005748987671974959
2018-03-01,0.004411346289871609,0.007107377513460911,0.009497285215386064,0.010633223328775365,0.004753601776938066,-0.004013824183730641,0.0019101729294401792,-0.008000073185142398,0.0015885990252142435,-0.0204457013685726,-0.014089931169122494,0.008941095793574494,-0.0028776559173402383,0.00967522354600625,-0.0038059001978667517,0.010226556820102317,0.004605870369409182,0.004707931290641287,0.0059185725791621735,0.0019202907537065883,0.007280416282040569,0.0017433489955349657,0.012098239571177505
2018-03-02,0.015797858963102485,0.021023909923744366,0.006067192049562742,0.01715964975146056,0.015684195586588068,0.023130752534395338,0.022642545338904085,0.02381066401378762,0.003169571647514191,0.05092874588686325,0.0022379518853119507,0.004717593588194013,0.027850607325400567,0.00958261384694925,0.03374271455581246,0.0,0.01252131694156322,0.002984427499810316,0.010386164146693577,0.024946005616774514,0.009775272009487246,0.0031304426464533464,0.013203589200055266
2018-03-05,-0.007867733262476584,0.015141365776649707,-0.006585271507146828,0.004714783900694908,-0.0006226792617476384,0.0007143020933595423,0.006199641831418301,0.03468554353827935,0.006309163024485365,0.05285100218698435,0.008163285218014238,-0.006666632017794605,0.012256382712546365,0.00462140742722239,-0.0009221050570942246,0.02724183560962601,-0.009708755831369764,0.003399915073381443,-0.0051795980832429755,0.009930251033877902,-0.020410391263250283,-0.009070364966913935,0.01179774802856226
2018-03-06,0.01655881697508299,-0.00891944145030843,0.003233527904453304,0.0,0.002177623938067974,-0.06565782101658035,-0.01619971533098985,-0.016807139133617977,0.01714767774007253,-0.04594643859802172,-0.02924838326211532,0.0013925426593548451,-0.010016795609166351,0.0010843296315665718,0.007352967215509931,-0.0014154607884626635,-0.0020716104753377707,0.005078336713878695,-0.0020341322615782254,-0.010866250478531292,0.009576682675010773,-0.00826962095107664,0.004926113418270539
2018-03-07,-0.013417048733758818,0.0006889109596448506,0.01855099487551115,-0.0018832828522210576,0.0006213251964979349,-0.13227952392635034,-0.008832856229267882,0.003076995929826243,0.0015444372226887104,-0.0034463775534652186,-0.03563506610795697,0.015739650969398333,-0.003361317891177773,0.005403978611743021,-0.011976201568741018,0.0056497272149671485,0.012512100478930144,0.026246003835337373,0.0031624012847539795,0.021004642658036587,0.009785573507119949,0.0021179454952902077,-0.007398359101006502
2018-03-08,0.01965067543725585,0.02851521145696756,0.009085251397000782,0.011246593713088782,0.016020072797964247,0.046757364771747856,0.015718591032010565,-0.0007683618217466659,0.009216646328614297,0.01824461113376863,0.01642587050933919,0.007370047174113825,0.006711481482549075,-0.0016181603696598934,0.015632509265790073,0.00561798703675942,0.013223996397053739,0.0008220492787787137,0.022963862504068455,0.0033567504456337716,0.017376217763741764,0.026273774242289605,0.020821337255905625
2018-03-09,0.00594548781342219,0.010652538528648225,-0.0071856557445562075,0.007428156488004323,0.003660740188532685,-0.003744549961382404,0.011166358721253822,0.022045739451499458,0.009132474946532021,0.025656682087023874,0.008497513875627138,-0.004360863958698058,0.004449391183533713,0.008332298547737427,-0.011009274912558986,0.022161616630412162,-0.0037604109850475353,0.0012318082458677715,0.003959536822924825,0.0018261322813213354,-0.006943977635078369,-0.003612891404711327,-0.0012128842021312813
2018-03-12,-0.005882657788157886,-0.04538537608767834,0.00139074058263855,-0.0027791297584829344,-0.014724178179043257,0.0008333524550483418,-0.010542678896518609,0.002253078898465155,-0.010662659164514032,-0.030186696633106802,-0.0077220756652072176,0.0038167818549839083,-0.017917594899574674,0.0008026429674221625,0.011009274912558986,-0.002743483253986101,-0.011074018522816864,-0.06047076709241361,-0.008598871053840274,0.005458703880738547,-0.01148147494970786,-0.007959880705421085,-0.011596017888650056
2018-03-13,-0.007560596737128833,-0.011149914564748453,-0.008373604683211688,0.02201930455403156,-0.006821769732624716,-0.024026432273093423,-0.015708803936473892,0.0082181754063817,-0.007686462110632286,-0.009122170161870002,0.010794271776795927,-0.010944063656729508,-0.021125583358612143,-0.009674910704823958,0.012692857684497127,0.014996825864785901,-0.01773877882272412,0.01985387107967762,0.002653671033303162,-0.035555844085220834,-0.0007501771062718987,-0.01628900689058277,-0.014842676774898145
2018-03-14,0.00937913597042428,0.006287121337893442,0.0033070767836145265,0.004526873888603067,-0.001245358718162226,0.00807306819038578,-0.007628764614936223,-0.01272942103327468,-0.012422508040835334,-0.012680246016415264,-0.01467771254553707,0.00630753101677195,-0.020992060541276558,0.000270072534966026,-0.02739899089412079,-0.02604671736215236,-0.017907369026717745,-0.009014831764438735,0.0011036984107035686,-0.00015667666645757805,-0.0057194204867112575,0.003525488541879618,-0.000623142524724063
2018-03-15,0.004064118554862439,-0.003488017979640823,0.021854648859578774,0.0072007445408717174,0.0021783017320511355,0.0025359850310571197,-0.007044576808944214,0.006759259570440879,0.012422508040835334,-0.039035106853754,-0.0038986552008557496,0.005452492967968237,0.009384224560184062,-0.0010805218510148151,0.03278979148960559,-0.009769749054231891,-0.00319366222418882,-0.00043132322000793977,-0.00708445533277402,-0.009763900349183174,0.005269089768916935,-0.01649998007125575,0.001868501242886289
2018-03-16,-0.018324799773510314,-0.016913717565262498,-0.022108606730388836,-0.012635492170466112,-0.005923591241104642,-0.022626394597911492,-0.02209314577927879,-0.005253272555886035,-0.021841720790997554,-0.0012070283983272034,-0.026119404721090422,-0.012310289353122617,-0.026620848117491214,-0.011416219625336232,-0.01808365827998193,0.0055944147754225515,-0.031252549960391285,-0.01565252001632622,-0.01657739292954785,-0.011299540847769407,-0.007989773212430329,-0.007541820261971033,-0.009377975550447282
2018-03-19,-0.007335444431753935,-0.031038158038318997,-0.004583083723814774,-0.0018182239339723516,0.0,0.010736628868383669,-0.0019729868823161745,-0.01669236556800513,-0.003159557196249052,-0.04824681821150678,0.0063948996701475025,0.0,-0.02611750645076416,-0.0065826258519665615,0.019874210023101302,-0.011220303186646463,-0.010903204213836837,0.013060749042440811,0.0022562842335851485,-0.015484165566586938,0.005433984848277618,-0.010509210886391784,-0.005669316135229252
2018-03-20,0.0031321288293568728,0.017442296586365647,-0.0016602376881147407,0.009959395095772816,-0.003445538329481135,0.0017072524422645508,0.007215457932712166,0.03311066462697099,0.00788021629808866,-0.009039478553824143,0.034459132286869476,-0.0016529307179227182,0.0061350118989973446,-0.00940012871081164,0.08484741824491948,0.02369449829752779,-0.008296162309000543,-0.005203864174048611,-0.0013531251137042233,-0.025017770416179808,-0.004980042497856552,-0.0020056640491947775,0.0031535939522555623
2018-03-21,-0.029796919891730944,-0.03893260914561392,-0.02209819355182141,-0.03203938811125839,-0.042300494118130416,-0.0025619729254833246,-0.017139493713567155,-0.0179242860735207,-0.017419229943864467,-0.04566166832404894,-0.03207156785506626,-0.018645370919594395,-0.03485109482308735,-0.017654965437059467,-0.027490270925103477,-0.011080501211265137,-0.010144153618565355,-0.04172822631311446,-0.028383724223755902,0.006478955990877999,-0.03306718381813756,-0.042123300532415975,-0.03655422594799029
2018-03-22,-0.021264652637595916,-0.021196863292323176,-0.023399793709308447,-0.01783243655912692,-0.04622387414901219,-0.004713902143217208,0.006626923205323987,0.04638292985253312,-0.014481371391996678,0.0520360131623856,-0.005579902432863104,-0.03167611938215087,-0.01724728160150235,-0.019124264079509512,-0.014462189507272516,-0.004186989107844319,-0.015165399392039092,-0.026643741286529465,-0.015206786008798545,-0.018720234689869386,-0.02999985880642697,-0.029951021758970686,-0.04065875626807669
2018-03-23,0.02964549665775884,-0.013867687254187189,0.018815953894567805,0.025246735953668775,0.04261676404296111,0.02502782315091956,0.015727701324023347,0.007882563993168112,0.024020385037772485,-0.021580765923554512,0.01428590588484413,0.015820816582188257,0.04349873501825918,-0.0002882875454019995,0.010230258477665455,0.00696862948703747,0.012085691271106924,0.033420348355427176,0.0379324665712093,0.00555226494619987,0.02136220436199654,0.025371775739999602,0.03869728545313711
2018-03-26,-0.009565006499202333,0.041783489518528505,-0.006849297449372571,0.0,-0.030689535298913384,-0.016899494902612666,-0.02168990496284451,-0.01727903070183645,-0.019169974033018233,-0.040275727866506905,-0.036922336390066146,-0.0008566051721770052,-0.0049474391606461054,0.006035451535700176,-0.058506432782756246,-0.01680710260140872,-0.016366977872963595,-0.03761910212505404,-0.031821938958978,0.018617604721871572,-0.015738369009646647,-0.02302069835967524,-0.023172134271127298
2018-03-27,0.004007498675155929,0.01769957192071825,0.01768564368374026,0.0027662289240621973,-0.004413555575666361,0.006370865693216654,0.011232303096668339,-0.019062177070344077,-0.0032310175946805852,-0.05516434137494275,0.01782869532113951,0.008249255302158254,0.0049474391606461054,0.01873457633484632,-0.0554670277077669,0.004228365663899281,0.034226042059797734,-0.0415234519491392,-0.024189001413744915,0.028093095597211182,0.0025604086318979924,0.007408906486843225,0.006010044821390892
2018-03-28,0.005948626218738262,-0.014727790144605901,0.004663832769869813,0.020055391541126788,0.020209525465474165,0.013456876138155938,0.024660538927212095,0.02268662734357152,0.009661902008877066,0.03784613986652663,0.021454971314159632,0.005368071626245641,0.013480671355065255,0.0025277403972707724,0.04461702197515072,0.02225402632829332,-0.008005166145340858,0.023122395112683325,0.029097252128031936,-0.002083852122814811,0.010809202474707291,0.01790403606679014,0.005312092270843838
